gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2718323779,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS910143323,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Isles of Scilly--St. Agnes,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.8927,-6.34253,,,,,,,2003-10-03T00:00:00,3,10,2003,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS910143323,,,,CC0_1_0,,obsr497887,,,2021-03-09T12:56:19.533Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2718235138,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS822194245,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Frampton Marsh RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9295,0.021372,,,,,,,2016-07-24T00:00:00,24,7,2016,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS822194245,,,,CC0_1_0,,obsr1436042,,,2021-03-09T12:55:20.555Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2718141827,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS871985474,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Humberhead Peatlands NNR--Thorne Moors,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6311,-0.905,,,,,,,2007-06-17T00:00:00,17,6,2007,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS871985474,,,,CC0_1_0,,obsr1185210,,,2021-03-09T12:56:45.445Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2718047861,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS903554158,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Blacktoft Sands RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6994,-0.727351,,,,,,,1993-07-25T00:00:00,25,7,1993,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS903554158,,,,CC0_1_0,,obsr853098,,,2021-03-09T13:04:31.579Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717979623,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS895546405,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Reed,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0101,-0.023943,,,,,,,1991-09-22T00:00:00,22,9,1991,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS895546405,,,,CC0_1_0,,obsr1292811,,,2021-03-09T13:05:31.837Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717977691,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS921709109,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Oare Marshes LNR,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3457,0.889644,,,,,,,2013-08-17T00:00:00,17,8,2013,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS921709109,,,,CC0_1_0,,obsr497887,,,2021-03-09T12:56:40.812Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717964635,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS895623569,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Northward Hill,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.4583,0.543835,,,,,,,2004-09-05T00:00:00,5,9,2004,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS895623569,,,,CC0_1_0,,obsr730816,,,2021-03-09T13:04:38.918Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717927238,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS926603715,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,"Otmoor (area within outer ring ditch, stay on bridleways and footpath)",England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.8267,-1.17192,,,,,,,1996-06-21T00:00:00,21,6,1996,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS926603715,,,,CC0_1_0,,obsr1461471,,,2021-03-09T13:04:21.260Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717834508,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS886168122,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Sumburgh Head RSPB Reserve,Scotland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,59.8601,-1.27643,,,,,,,2008-09-23T00:00:00,23,9,2008,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS886168122,,,,CC0_1_0,,obsr637980,,,2021-03-09T13:04:17.286Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717806819,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS940989245,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Isles of Scilly--St. Agnes,England,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.8927,-6.34253,,,,,,,1990-05-07T00:00:00,7,5,1990,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS940989245,,,,CC0_1_0,,obsr971049,,,2021-03-09T13:04:22.125Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717775027,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS918915391,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Fowlmere RSPB Reserve,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0916,0.054164,,,,,,,1992-05-10T00:00:00,10,5,1992,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS918915391,,,,CC0_1_0,,obsr817843,,,2021-03-09T12:55:28.787Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717743184,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS919933270,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Titchwell Marsh RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9656,0.606844,,,,,,,1996-04-23T00:00:00,23,4,1996,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS919933270,,,,CC0_1_0,,obsr1636031,,,2021-03-09T13:03:31.569Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717724291,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS885444118,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Baston Gravel Pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7153,-0.317187,,,,,,,2003-05-22T00:00:00,22,5,2003,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS885444118,,,,CC0_1_0,,obsr685602,,,2021-03-09T13:13:06.238Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717602515,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS858293488,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Sennen,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0736,-5.68834,,,,,,,1998-10-03T00:00:00,3,10,1998,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS858293488,,,,CC0_1_0,,obsr1323780,,,2021-03-09T12:56:39.674Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717564796,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS800021477,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Oare Marshes LNR,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3457,0.889644,,,,,,,2019-06-06T00:00:00,6,6,2019,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS800021477,,,,CC0_1_0,,obsr1435611,,,2021-03-09T12:54:52.515Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717534918,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS893477600,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Otmoor RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.8112,-1.1781,,,,,,,2019-06-08T00:00:00,8,6,2019,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS893477600,,,,CC0_1_0,,obsr1570072,,,2021-03-09T13:06:03.220Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717533235,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS854298533,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Stodmarsh NNR,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3137,1.19348,,,,,,,2009-09-05T00:00:00,5,9,2009,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS854298533,,,,CC0_1_0,,obsr947278,,,2021-03-09T12:56:36.863Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717486437,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS795533964,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Thorpeness (The Haven),England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1742,1.60893,,,,,,,2007-06-23T00:00:00,23,6,2007,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS795533964,,,,CC0_1_0,,obsr416326,,,2021-03-09T13:05:03.448Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717409047,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS906540287,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Isles of Scilly--St. Mary's,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.9204,-6.29925,,,,,,,2003-10-26T00:00:00,26,10,2003,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS906540287,,,,CC0_1_0,,obsr656127,,,2021-03-09T12:57:13.656Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717397247,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS827460623,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Abberton Reservoir,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.8255,0.863028,,,,,,,1995-05-19T00:00:00,19,5,1995,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS827460623,,,,CC0_1_0,,obsr430618,,,2021-03-09T12:55:45.583Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717364620,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS889783119,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Kirton Creek,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0259,1.3404,,,,,,,2000-05-27T00:00:00,27,5,2000,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS889783119,,,,CC0_1_0,,obsr450760,,,2021-03-09T12:56:08.345Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717315941,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS932382135,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Westleton Heath NNR,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2689,1.59345,,,,,,,2017-05-27T00:00:00,27,5,2017,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS932382135,,,,CC0_1_0,,obsr760241,,,2021-03-09T12:55:52.521Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717259573,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS927943347,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,"Unnamed Road, England, GB (54.349, -0.521)",England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,54.349,-0.520957,,,,,,,2018-07-11T00:00:00,11,7,2018,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS927943347,,,,CC0_1_0,,obsr1654743,,,2021-03-09T13:14:05.596Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717207052,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS871976758,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Kelling Heath,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9325,1.12319,,,,,,,2007-05-26T00:00:00,26,5,2007,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS871976758,,,,CC0_1_0,,obsr1185210,,,2021-03-09T13:03:48.629Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717200007,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS858300528,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Penberth,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0483,-5.63013,,,,,,,1992-09-27T00:00:00,27,9,1992,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS858300528,,,,CC0_1_0,,obsr1323780,,,2021-03-09T13:04:02.177Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717167018,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS917968242,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Isles of Scilly--St. Agnes,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.8927,-6.34253,,,,,,,2010-10-13T00:00:00,13,10,2010,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS917968242,,,,CC0_1_0,,obsr497887,,,2021-03-09T12:56:05.668Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717103014,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS932026646,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Wolves Wood RSPB Reserve,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0568,0.995239,,,,,,,1990-05-26T00:00:00,26,5,1990,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS932026646,,,,CC0_1_0,,obsr450760,,,2021-03-09T12:56:06.911Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717079284,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS885444447,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Baston Gravel Pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7153,-0.317187,,,,,,,2003-05-23T00:00:00,23,5,2003,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS885444447,,,,CC0_1_0,,obsr685602,,,2021-03-09T13:03:39.544Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717069809,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS897421587,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Amwell NR,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.7949,-0.003519,,,,,,,1995-05-14T00:00:00,14,5,1995,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS897421587,,,,CC0_1_0,,obsr1292811,,,2021-03-09T12:56:33.548Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717054879,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS854295217,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Benacre,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.3964,1.68798,,,,,,,2003-08-24T00:00:00,24,8,2003,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS854295217,,,,CC0_1_0,,obsr947278,,,2021-03-09T12:56:33.902Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717020549,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS940988651,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Isles of Scilly--Bryher,England,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.9515,-6.35617,,,,,,,1990-05-07T00:00:00,7,5,1990,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS940988651,,,,CC0_1_0,,obsr971049,,,2021-03-09T12:56:16.459Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2717015792,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS861816446,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Balivanich,Scotland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,57.4676,-7.39597,,,,,,,2018-05-20T00:00:00,20,5,2018,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS861816446,,,,CC0_1_0,,obsr938430,,,2021-03-09T13:05:04.065Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716996384,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS884889048,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Wheldrake Ings YWT NR,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.8874,-0.931048,,,,,,,1991-06-07T00:00:00,7,6,1991,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS884889048,,,,CC0_1_0,,obsr1584137,,,2021-03-09T13:05:33.603Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716992020,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS866055849,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Frampton Marsh RSPB - Lincolnshire,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9335,0.016806,,,,,,,2014-07-05T00:00:00,5,7,2014,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS866055849,,,,CC0_1_0,,obsr1567658,,,2021-03-09T12:56:36.610Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716972218,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS854296131,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Thorpeness Common,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1879,1.61893,,,,,,,2008-09-08T00:00:00,8,9,2008,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS854296131,,,,CC0_1_0,,obsr947278,,,2021-03-09T12:55:26.543Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716942695,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS875693514,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Connington,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2627,-0.059935,,,,,,,2016-06-23T00:00:00,23,6,2016,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS875693514,,,,CC0_1_0,,obsr1387074,,,2021-03-09T12:56:07.852Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716878341,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS938535651,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Woods Mill Nature REserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.911,-0.268609,,,,,,,2018-07-20T00:00:00,20,7,2018,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS938535651,,,,CC0_1_0,,obsr1488978,,,2021-03-09T12:57:35.155Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716874905,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS886629346,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Blacktoft Sands RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6994,-0.727351,,,,,,,1998-05-11T00:00:00,11,5,1998,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS886629346,,,,CC0_1_0,,obsr1308414,,,2021-03-09T13:04:20.497Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2716861219,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS918910374,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia turtur,,SPECIES,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,,GB,Frampton Marsh RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9295,0.021372,,,,,,,2019-05-27T00:00:00,27,5,2019,2495708,2495708,HUMAN_OBSERVATION,CLO,EBIRD,OBS918910374,,,,CC0_1_0,,obsr1654743,,,2021-03-09T12:56:21.734Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
